Customer_ID,Order_ID,Order_Date,Sales,Order_Sequence_Number
SC-20380,CA-2015-113740,2015-08-24,14.91,6
SC-20380,US-2016-149790,2016-09-26,15.62,7
SC-20380,CA-2017-126354,2017-02-03,115.30,8
SC-20380,CA-2017-126354,2017-02-03,3.88,9
SC-20380,CA-2017-153843,2017-03-13,30.88,10
SC-20380,CA-2017-153843,2017-03-13,465.16,11
SC-20380,CA-2017-153843,2017-03-13,27.12,12
SC-20380,CA-2017-138975,2017-05-19,67.80,13
SC-20380,CA-2017-138975,2017-05-19,377.97,14
SC-20380,CA-2017-138975,2017-05-19,1628.82,15
SC-20380,CA-2017-138975,2017-05-19,286.93,16
SC-20380,CA-2017-142293,2017-09-17,89.97,17
SC-20380,CA-2017-142090,2017-11-30,383.98,18
SC-20380,CA-2017-142090,2017-11-30,1781.68,19
SC-20440,CA-2015-111297,2015-08-17,52.20,1
SC-20440,CA-2015-113523,2015-09-04,7.66,2
SC-20440,CA-2015-103835,2015-09-24,1158.12,3
SC-20440,CA-2015-103835,2015-09-24,14.91,4
SC-20440,CA-2015-166135,2015-10-01,139.42,5
SC-20440,CA-2017-136000,2017-09-22,40.18,6
SC-20440,CA-2017-115119,2017-10-26,81.44,7
SC-20440,CA-2017-115119,2017-10-26,61.54,8
SC-20440,CA-2017-131366,2017-11-24,229.54,9
SC-20440,CA-2017-131366,2017-11-24,89.99,10
SC-20575,CA-2014-136644,2014-06-16,647.84,1
SC-20575,CA-2015-162761,2015-10-09,37.38,2
SC-20575,CA-2015-162761,2015-10-09,1.87,3
SC-20575,CA-2015-162761,2015-10-09,11.21,4
SC-20575,CA-2017-132955,2017-06-24,102.93,5
SC-20575,CA-2017-101728,2017-08-19,2.30,6
SC-20575,US-2017-141509,2017-09-29,99.20,7
SC-20680,CA-2014-154781,2014-11-21,94.99,1
SC-20680,CA-2014-154781,2014-11-21,6.58,2
SC-20680,US-2015-164308,2015-09-24,821.94,3
SC-20680,CA-2016-143924,2016-07-28,20.44,4
SC-20680,CA-2016-143924,2016-07-28,109.92,5
SC-20680,CA-2016-113726,2016-11-24,82.26,6
SC-20680,CA-2016-155383,2016-12-17,46.53,7
SC-20680,CA-2017-128475,2017-08-26,71.98,8
SC-20695,CA-2014-151379,2014-12-16,114.20,1
SC-20695,CA-2015-111017,2015-07-31,52.59,2
SC-20695,CA-2015-158659,2015-11-10,714.30,3
SC-20695,CA-2016-114713,2016-07-07,45.58,4
SC-20695,CA-2016-112277,2016-09-10,519.68,5
SC-20695,CA-2016-152457,2016-09-12,68.52,6
SC-20695,US-2016-124163,2016-09-25,3.04,7
SC-20695,US-2016-124163,2016-09-25,201.96,8
SC-20695,US-2016-124163,2016-09-25,499.95,9
SC-20695,US-2016-124163,2016-09-25,68.64,10
SC-20695,US-2016-151260,2016-12-11,73.54,11
SC-20695,CA-2017-145443,2017-08-10,177.20,12
SC-20695,CA-2017-152926,2017-10-02,21.98,13
SC-20695,CA-2017-152926,2017-10-02,15.22,14
SC-20725,CA-2014-135657,2014-06-03,515.88,1
SC-20725,CA-2014-159310,2014-11-07,40.71,2
SC-20725,CA-2014-159310,2014-11-07,1.48,3
SC-20725,CA-2014-159310,2014-11-07,683.14,4
SC-20725,CA-2015-128860,2015-06-29,20.10,5
SC-20725,CA-2015-119627,2015-08-17,36.29,6
SC-20725,CA-2015-119627,2015-08-17,30.08,7
SC-20725,CA-2015-119627,2015-08-17,10.27,8
SC-20725,CA-2015-119627,2015-08-17,252.80,9
SC-20725,CA-2015-165057,2015-09-11,8.64,10
SC-20725,CA-2015-165057,2015-09-11,181.35,11
SC-20725,US-2015-161991,2015-09-26,1114.40,12
SC-20725,US-2015-161991,2015-09-26,2.08,13
SC-20725,CA-2016-153661,2016-01-30,26.01,14
SC-20725,CA-2016-153661,2016-01-30,305.01,15
SC-20725,CA-2016-153661,2016-01-30,50.78,16
SC-20725,CA-2016-103730,2016-06-12,226.56,17
SC-20725,CA-2016-103730,2016-06-12,47.04,18
SC-20725,CA-2016-103730,2016-06-12,30.84,19
SC-20725,CA-2016-103730,2016-06-12,68.04,20
SC-20725,CA-2016-103730,2016-06-12,115.02,21
SC-20725,CA-2017-144463,2017-01-01,474.43,22
SC-20725,CA-2017-108539,2017-03-21,10.90,23
SC-20725,CA-2017-108539,2017-03-21,8.54,24
SC-20725,CA-2017-108539,2017-03-21,725.84,25
SC-20725,CA-2017-163531,2017-06-26,239.97,26
SC-20770,CA-2015-140144,2015-06-20,257.64,1
SC-20770,CA-2015-140144,2015-06-20,125.98,2
SC-20770,US-2016-114013,2016-03-13,126.08,3
SC-20770,US-2016-114013,2016-03-13,449.10,4
SC-20770,US-2016-114013,2016-03-13,23.16,5
SC-20770,US-2016-114013,2016-03-13,386.68,6
SC-20770,US-2016-114013,2016-03-13,379.96,7
SC-20770,US-2016-114013,2016-03-13,539.91,8
SC-20770,US-2016-114013,2016-03-13,41.24,9
SC-20770,US-2016-114013,2016-03-13,51.90,10
SC-20770,US-2016-114013,2016-03-13,552.56,11
SC-20770,CA-2016-127208,2016-06-12,208.16,12
SC-20770,CA-2016-127208,2016-06-12,16.74,13
SC-20770,CA-2016-131744,2016-06-18,6.85,14
SC-20770,CA-2016-131744,2016-06-18,4.63,15
SC-20770,CA-2016-131744,2016-06-18,453.60,16
SC-20770,CA-2016-105963,2016-11-15,99.39,17
SC-20770,CA-2017-146024,2017-03-02,6.98,18
SC-20770,CA-2017-146024,2017-03-02,12.22,19
SC-20770,CA-2017-112529,2017-11-19,718.12,20
SC-20770,CA-2017-112529,2017-11-19,31.78,21
SC-20800,CA-2015-155761,2015-12-11,46.34,1
SC-20800,CA-2015-155761,2015-12-11,159.98,2
SC-20800,CA-2016-168536,2016-12-20,66.30,3
SC-20800,CA-2017-135167,2017-06-15,4.26,4
SC-20800,CA-2017-102267,2017-11-30,2.37,5
SC-20845,CA-2016-103128,2016-11-11,14.11,1
SC-20845,CA-2017-117646,2017-08-21,6.67,2
SC-20845,CA-2017-117646,2017-08-21,22.75,3
SC-20845,CA-2017-117646,2017-08-21,237.10,4
SD-20485,US-2014-155502,2014-01-26,62.82,1
SD-20485,US-2014-155502,2014-01-26,187.98,2
SD-20485,US-2014-155502,2014-01-26,12.42,3
SD-20485,US-2014-155502,2014-01-26,155.35,4
SD-20485,US-2014-155502,2014-01-26,489.92,5
SD-20485,US-2014-118486,2014-04-06,10.30,6
SD-20485,US-2014-118486,2014-04-06,154.76,7
SD-20485,US-2014-118486,2014-04-06,116.78,8
SD-20485,CA-2014-101476,2014-09-12,69.99,9
SD-20485,CA-2014-150329,2014-10-10,46.87,10
SD-20485,CA-2015-120782,2015-04-28,186.73,11
SD-20485,CA-2015-120782,2015-04-28,3812.97,12
SD-20485,CA-2015-142139,2015-08-31,20.96,13
SD-20485,CA-2016-102932,2016-09-19,27.93,14
SD-20485,CA-2016-102932,2016-09-19,25.44,15
SD-20485,US-2017-141698,2017-04-15,20.74,16
SD-20485,CA-2017-102337,2017-06-13,470.30,17
SD-20485,CA-2017-102337,2017-06-13,47.98,18
SE-20110,US-2014-121734,2014-04-11,9.58,1
SE-20110,CA-2014-158225,2014-09-22,40.68,2
SE-20110,CA-2014-158225,2014-09-22,169.45,3
SE-20110,US-2014-107993,2014-11-25,51.02,4
SE-20110,CA-2015-111164,2015-04-11,21.99,5
SE-20110,CA-2015-111164,2015-04-11,85.14,6
SE-20110,CA-2015-111164,2015-04-11,406.60,7
SE-20110,CA-2016-158841,2016-02-02,8749.95,8
SE-20110,CA-2016-158841,2016-02-02,36.40,9
SE-20110,CA-2016-158841,2016-02-02,18.69,10
SE-20110,CA-2016-142405,2016-06-11,14.62,11
SE-20110,CA-2016-142405,2016-06-11,389.97,12
SE-20110,CA-2016-142405,2016-06-11,53.98,13
SE-20110,US-2016-115455,2016-09-08,14.14,14
SE-20110,US-2016-115455,2016-09-08,601.47,15
SE-20110,CA-2017-105851,2017-03-13,1332.50,16
SE-20110,CA-2017-155047,2017-08-27,5.95,17
SE-20110,CA-2017-123624,2017-11-13,82.95,18
SE-20110,CA-2017-144827,2017-12-21,124.36,19
SF-20065,CA-2014-113383,2014-09-10,81.92,1
SF-20065,CA-2014-113383,2014-09-10,254.90,2
SF-20065,CA-2015-148495,2015-08-13,31.56,3
SF-20065,US-2015-164357,2015-11-25,13.12,4
SF-20065,CA-2015-142937,2015-12-05,45.04,5
SF-20065,CA-2016-130442,2016-12-16,34.94,6
SF-20065,US-2017-156909,2017-07-16,71.37,7
SF-20065,CA-2017-104136,2017-11-01,189.70,8
SF-20065,CA-2017-104136,2017-11-01,40.99,9
SF-20200,CA-2014-142314,2014-12-23,207.24,1
SF-20200,CA-2015-153108,2015-03-05,23.92,2
SF-20200,CA-2015-153108,2015-03-05,60.69,3
SF-20200,CA-2015-120341,2015-09-26,121.10,4
SF-20200,CA-2015-120341,2015-09-26,45.89,5
SF-20200,CA-2016-132899,2016-04-07,3.64,6
SF-20200,CA-2016-128811,2016-09-12,20.70,7
SF-20200,CA-2016-128811,2016-09-12,11.07,8
SF-20200,CA-2016-128811,2016-09-12,10.47,9
SF-20200,CA-2016-127250,2016-11-03,8.82,10
SF-20200,US-2017-158505,2017-07-21,25.99,11
SF-20200,US-2017-158505,2017-07-21,71.93,12
SF-20200,CA-2017-163097,2017-08-27,120.58,13
SF-20200,CA-2017-123967,2017-11-01,25.12,14
SF-20200,CA-2017-123967,2017-11-01,2665.62,15
SF-20965,CA-2014-169852,2014-10-21,36.36,1
SF-20965,CA-2015-121097,2015-01-03,10.37,2
SF-20965,CA-2015-143077,2015-09-17,21.94,3
SF-20965,CA-2015-143077,2015-09-17,6.59,4
SF-20965,CA-2015-161214,2015-10-05,77.55,5
SF-20965,CA-2015-138009,2015-11-29,555.21,6
SF-20965,CA-2015-138009,2015-11-29,523.48,7
SF-20965,CA-2015-138009,2015-11-29,301.96,8
SF-20965,CA-2015-138009,2015-11-29,161.82,9
SF-20965,CA-2016-146913,2016-10-31,1403.92,10
SF-20965,CA-2017-139311,2017-08-11,9.18,11
SF-20965,CA-2017-139311,2017-08-11,153.58,12
SF-20965,CA-2017-139311,2017-08-11,12.86,13
SF-20965,CA-2017-152205,2017-09-28,2.66,14
SF-20965,CA-2017-122644,2017-11-12,18.54,15
SF-20965,CA-2017-122644,2017-11-12,10.85,16
SG-20080,CA-2015-164882,2015-10-31,1295.84,1
SG-20080,CA-2015-164882,2015-10-31,425.83,2
SG-20080,CA-2015-164882,2015-10-31,46.84,3
SG-20080,CA-2015-164882,2015-10-31,323.14,4
SG-20080,CA-2015-164882,2015-10-31,17.45,5
SG-20080,CA-2015-164882,2015-10-31,5.04,6
SG-20080,CA-2015-164882,2015-10-31,398.35,7
SG-20080,CA-2015-164882,2015-10-31,29.70,8
SG-20080,CA-2015-164882,2015-10-31,19.98,9
SG-20080,CA-2015-162544,2015-12-16,4.98,10
SG-20080,CA-2017-155376,2017-12-22,839.43,11
SG-20470,CA-2014-116190,2014-07-26,67.88,1
SG-20470,CA-2014-116190,2014-07-26,162.89,2
SG-20470,CA-2014-116190,2014-07-26,25.71,3
SG-20470,CA-2014-159800,2014-11-28,43.68,4
SG-20470,CA-2014-159800,2014-11-28,139.93,5
SG-20470,CA-2015-130218,2015-03-23,27.92,6
SG-20470,CA-2015-130218,2015-03-23,31.56,7
SG-20470,CA-2015-153535,2015-05-20,6.41,8
SG-20470,CA-2015-153535,2015-05-20,163.14,9
SG-20470,CA-2015-165799,2015-06-29,117.88,10
SG-20470,CA-2015-140375,2015-10-02,19.44,11
SG-20470,CA-2015-140375,2015-10-02,7.38,12
SG-20470,CA-2016-130484,2016-08-22,26.35,13
SG-20470,US-2017-102890,2017-06-30,1044.63,14
SG-20605,CA-2014-146997,2014-01-23,5.94,1
SG-20605,CA-2014-121573,2014-11-03,783.96,2
SG-20605,CA-2014-121573,2014-11-03,48.90,3
SG-20605,CA-2014-169446,2014-12-19,15.55,4
SG-20605,CA-2014-169446,2014-12-19,323.98,5
SG-20605,CA-2014-169446,2014-12-19,32.59,6
SG-20605,US-2015-127040,2015-12-06,6.48,7
SG-20605,US-2015-127040,2015-12-06,1619.91,8
SG-20605,US-2015-127040,2015-12-06,113.92,9
SG-20605,US-2015-127040,2015-12-06,41.86,10
SG-20605,CA-2017-125381,2017-04-25,107.97,11
SG-20605,CA-2017-139493,2017-09-13,15.92,12
SG-20890,US-2014-105151,2014-03-30,10.50,1
SG-20890,CA-2016-144337,2016-08-01,19.65,2
SG-20890,CA-2017-112536,2017-05-18,2.00,3
SG-20890,CA-2017-112536,2017-05-18,8.93,4
SH-19975,US-2014-112991,2014-12-10,338.35,1
SH-19975,US-2014-112991,2014-12-10,25.92,2
SH-19975,CA-2015-149083,2015-09-25,159.98,3
SH-19975,CA-2015-149083,2015-09-25,307.14,4
SH-19975,CA-2015-149083,2015-09-25,12.60,5
SH-19975,CA-2016-125920,2016-05-21,3.80,6
SH-19975,US-2016-115441,2016-07-25,297.55,7
SH-19975,US-2016-115441,2016-07-25,124.25,8
SH-19975,US-2016-115441,2016-07-25,20.62,9
SH-19975,US-2016-115441,2016-07-25,95.20,10
SH-19975,US-2016-115441,2016-07-25,403.56,11
SH-19975,CA-2016-109743,2016-09-22,63.94,12
SH-19975,CA-2016-109743,2016-09-22,40.78,13
SH-19975,US-2016-146794,2016-09-26,424.96,14
SH-19975,CA-2016-125164,2016-11-10,20.37,15
SH-19975,CA-2016-125164,2016-11-10,49.85,16
SH-19975,CA-2016-151512,2016-12-26,18.72,17
SH-19975,CA-2017-125101,2017-03-06,67.78,18
SH-19975,CA-2017-106180,2017-09-18,8.82,19
SH-19975,CA-2017-106180,2017-09-18,10.86,20
SH-19975,CA-2017-106180,2017-09-18,143.70,21
SH-19975,US-2017-108245,2017-09-22,13.39,22
SH-19975,US-2017-108245,2017-09-22,11.23,23
SH-19975,CA-2017-127922,2017-10-27,8.45,24
SH-19975,CA-2017-127922,2017-10-27,15.84,25
SH-19975,CA-2017-101805,2017-12-01,15.92,26
SH-19975,CA-2017-101805,2017-12-01,70.68,27
SH-20395,CA-2014-115889,2014-11-02,46.38,1
SH-20395,CA-2014-115889,2014-11-02,362.92,2
SH-20395,CA-2014-165764,2014-11-03,945.04,3
SH-20395,CA-2014-165764,2014-11-03,410.35,4
SH-20395,CA-2014-165764,2014-11-03,25.98,5
SH-20395,CA-2014-165764,2014-11-03,14.30,6
SH-20395,CA-2015-112053,2015-10-11,31.95,7
SH-20395,CA-2016-113600,2016-12-15,2.21,8
SH-20395,CA-2017-110884,2017-03-07,25.92,9
SH-20395,CA-2017-110884,2017-03-07,91.59,10
SH-20395,CA-2017-126774,2017-04-15,4.89,11
SH-20395,CA-2017-168900,2017-05-04,2.31,12
SH-20395,CA-2017-168172,2017-08-06,70.12,13
SH-20395,CA-2017-122280,2017-09-10,18.76,14
SH-20395,CA-2017-157980,2017-12-07,127.98,15
SH-20635,CA-2014-124247,2014-12-16,1403.92,1
SH-20635,CA-2015-166975,2015-11-26,692.47,2
SJ-20125,CA-2015-102260,2015-09-22,12.00,1
SJ-20125,CA-2015-102260,2015-09-22,2.82,2
SJ-20125,CA-2015-102260,2015-09-22,3.20,3
SJ-20125,CA-2015-102260,2015-09-22,720.06,4
SJ-20125,CA-2016-130400,2016-03-08,27.96,5
SJ-20125,CA-2016-130400,2016-03-08,8.86,6
SJ-20125,CA-2016-140571,2016-03-15,45.68,7
SJ-20125,CA-2016-140571,2016-03-15,319.76,8
SJ-20125,CA-2016-159730,2016-09-17,105.58,9
SJ-20125,CA-2016-159730,2016-09-17,113.89,10
SJ-20125,CA-2016-147123,2016-12-10,80.28,11
SJ-20125,CA-2017-120719,2017-03-23,34.76,12
SJ-20125,CA-2017-161984,2017-04-10,7.16,13
SJ-20125,CA-2017-161984,2017-04-10,7.61,14
SJ-20125,CA-2017-166849,2017-04-20,44.40,15
SJ-20125,CA-2017-110212,2017-05-01,48.90,16
SJ-20125,CA-2017-100433,2017-08-11,25.92,17
SJ-20125,CA-2017-105669,2017-09-17,1415.76,18
SJ-20125,CA-2017-105669,2017-09-17,5.80,19
SJ-20125,CA-2017-105669,2017-09-17,318.43,20
SJ-20125,CA-2017-105669,2017-09-17,9.91,21
SJ-20125,CA-2017-129490,2017-09-26,419.14,22
SJ-20215,CA-2015-146038,2015-02-09,203.92,1
SJ-20215,CA-2015-161627,2015-07-06,170.35,2
SJ-20215,CA-2017-100615,2017-04-20,14.56,3
SJ-20215,CA-2017-100615,2017-04-20,15.76,4
SJ-20215,CA-2017-100615,2017-04-20,317.06,5
SJ-20215,CA-2017-122987,2017-08-16,67.14,6
SJ-20215,CA-2017-122987,2017-08-16,13.43,7
SJ-20215,CA-2017-113355,2017-12-01,317.06,8
SJ-20215,CA-2017-113355,2017-12-01,219.80,9
SJ-20500,CA-2014-143385,2014-08-31,92.52,1
SJ-20500,CA-2014-138240,2014-10-09,15.99,2
SJ-20500,CA-2014-138240,2014-10-09,144.60,3
SJ-20500,CA-2016-157336,2016-12-01,88.08,4
SJ-20500,CA-2016-157336,2016-12-01,751.92,5
SJ-20500,US-2017-152366,2017-04-21,97.26,6
SK-19990,CA-2016-105018,2016-11-28,7.16,1
SK-19990,CA-2017-108553,2017-04-23,122.71,2
SK-19990,CA-2017-108553,2017-04-23,121.94,3
SK-19990,CA-2017-119193,2017-12-22,629.96,4
SK-19990,CA-2017-119193,2017-12-22,1.64,5
SL-20155,CA-2014-124513,2014-09-21,66.03,1
SL-20155,US-2014-155817,2014-10-03,61.57,2
SL-20155,US-2014-155817,2014-10-03,6.19,3
SL-20155,CA-2015-153549,2015-03-29,1166.92,4
SL-20155,US-2015-107349,2015-07-13,41.57,5
SL-20155,CA-2016-100587,2016-12-10,6.48,6
SL-20155,CA-2017-156391,2017-09-26,2.22,7
SL-20155,CA-2017-145884,2017-10-21,262.11,8
SL-20155,CA-2017-145884,2017-10-21,1439.92,9
SM-20005,CA-2014-159625,2014-11-23,23.47,1
SM-20005,CA-2014-148488,2014-12-10,106.34,2
SM-20005,US-2016-154256,2016-06-23,25.83,3
SM-20005,US-2016-111563,2016-11-04,66.11,4
SM-20005,US-2016-111563,2016-11-04,11.38,5
SM-20320,CA-2014-145317,2014-03-18,821.30,1
SM-20320,CA-2014-145317,2014-03-18,21.38,2
SM-20320,CA-2014-145317,2014-03-18,22638.48,3
SM-20320,CA-2014-145317,2014-03-18,122.35,4
SM-20320,CA-2014-145317,2014-03-18,18.94,5
SM-20320,CA-2014-145317,2014-03-18,30.77,6
SM-20320,CA-2014-145317,2014-03-18,8.02,7
SM-20320,US-2015-130512,2015-08-21,21.73,8
SM-20320,US-2015-130512,2015-08-21,3.49,9
SM-20320,US-2015-130512,2015-08-21,49.57,10
SM-20320,US-2015-130512,2015-08-21,99.59,11
SM-20320,US-2015-130512,2015-08-21,663.07,12
SM-20320,CA-2015-144890,2015-12-25,9.96,13
SM-20320,CA-2017-145128,2017-07-09,526.45,14
SM-20320,CA-2017-149146,2017-10-12,7.97,15
SM-20905,CA-2016-129280,2016-05-03,132.52,1
SM-20905,CA-2016-129280,2016-05-03,195.64,2
SM-20905,CA-2016-129280,2016-05-03,51.97,3
SM-20905,CA-2016-129280,2016-05-03,431.98,4
SM-20905,CA-2016-129280,2016-05-03,224.94,5
SM-20905,CA-2016-129280,2016-05-03,6.00,6
SM-20950,CA-2014-122931,2014-09-29,67.18,1
SM-20950,CA-2014-122931,2014-09-29,4.22,2
SM-20950,CA-2014-122931,2014-09-29,20.93,3
SM-20950,CA-2014-122931,2014-09-29,55.44,4
SM-20950,CA-2014-122931,2014-09-29,1801.63,5
SM-20950,CA-2014-122931,2014-09-29,409.27,6
SM-20950,CA-2014-126907,2014-11-01,15.70,7
SM-20950,CA-2014-163412,2014-12-20,192.19,8
SM-20950,US-2015-116981,2015-03-26,1085.42,9
SM-20950,US-2015-116981,2015-03-26,13.11,10
SM-20950,CA-2015-107902,2015-08-28,470.36,11
SM-20950,CA-2015-100685,2015-12-19,5.04,12
SM-20950,CA-2015-100685,2015-12-19,7.04,13
SM-20950,CA-2015-100685,2015-12-19,116.28,14
SM-20950,CA-2016-154067,2016-02-01,105.52,15
SM-20950,CA-2016-125724,2016-09-22,68.43,16
SM-20950,US-2016-144393,2016-10-28,17.62,17
SM-20950,CA-2017-120614,2017-05-30,37.52,18
SM-20950,CA-2017-150497,2017-07-20,735.98,19
SM-20950,CA-2017-105235,2017-12-05,254.90,20
SM-20950,CA-2017-105235,2017-12-05,20.94,21
SM-20950,CA-2017-105235,2017-12-05,58.68,22
SN-20560,CA-2015-122287,2015-06-18,11.95,1
SN-20560,CA-2015-122287,2015-06-18,9.16,2
SN-20560,CA-2015-122287,2015-06-18,4.54,3
SN-20560,CA-2015-122287,2015-06-18,75.36,4
SN-20560,CA-2015-125934,2015-09-11,38.88,5
SN-20560,CA-2015-125934,2015-09-11,111.04,6
SN-20560,CA-2015-125934,2015-09-11,31.05,7
SN-20560,CA-2015-125934,2015-09-11,8.92,8
SN-20560,CA-2015-125934,2015-09-11,209.60,9
SN-20560,CA-2015-144652,2015-11-20,19.46,10
SN-20560,CA-2016-118101,2016-06-26,171.04,11
SN-20560,CA-2016-118101,2016-06-26,368.91,12
SN-20560,CA-2016-118101,2016-06-26,8.02,13
SN-20560,CA-2017-154102,2017-02-06,29.90,14
SN-20560,CA-2017-152093,2017-09-10,762.59,15
SN-20710,US-2014-154879,2014-05-06,107.94,1
SN-20710,US-2014-154879,2014-05-06,5.78,2
SN-20710,CA-2015-125234,2015-11-27,113.82,3
SN-20710,CA-2015-125234,2015-11-27,107.97,4
SN-20710,CA-2015-117415,2015-12-27,113.33,5
SN-20710,CA-2015-117415,2015-12-27,371.17,6
SN-20710,CA-2015-117415,2015-12-27,212.06,7
SN-20710,CA-2015-117415,2015-12-27,532.40,8
SN-20710,US-2016-146570,2016-05-15,511.84,9
SN-20710,US-2016-146570,2016-05-15,91.96,10
SN-20710,US-2016-146570,2016-05-15,8.34,11
SN-20710,CA-2016-169957,2016-09-26,236.88,12
SN-20710,CA-2016-169957,2016-09-26,29.90,13
SN-20710,CA-2016-169957,2016-09-26,100.00,14
SN-20710,CA-2016-119963,2016-11-18,6.37,15
SN-20710,CA-2016-119963,2016-11-18,48.85,16
SN-20710,CA-2016-119963,2016-11-18,19.65,17
SN-20710,CA-2016-119963,2016-11-18,255.11,18
SN-20710,CA-2017-152702,2017-10-12,254.60,19
SO-20335,US-2015-108966,2015-10-11,957.58,1
SO-20335,US-2015-108966,2015-10-11,22.37,2
SO-20335,CA-2015-161718,2015-12-04,361.76,3
SO-20335,CA-2015-161718,2015-12-04,364.41,4
SO-20335,CA-2015-161718,2015-12-04,39.96,5
SO-20335,CA-2015-161718,2015-12-04,28.44,6
SO-20335,CA-2017-149076,2017-01-14,154.90,7
SO-20335,CA-2017-101700,2017-04-23,18.69,8
SO-20335,CA-2017-101700,2017-04-23,11.66,9
SO-20335,CA-2017-147228,2017-09-09,8.83,10
SO-20335,CA-2017-147228,2017-09-09,177.54,11
SO-20335,CA-2017-147228,2017-09-09,258.48,12
SO-20335,CA-2017-147228,2017-09-09,14.14,13
SO-20335,CA-2017-166926,2017-12-01,141.96,14
SO-20335,CA-2017-166926,2017-12-01,41.86,15
SP-20545,CA-2014-123316,2014-10-13,7.75,1
SP-20545,CA-2016-102134,2016-03-14,16.74,2
SP-20545,CA-2016-123666,2016-03-26,459.95,3
SP-20545,US-2016-103646,2016-04-21,102.34,4
SP-20545,US-2016-103646,2016-04-21,44.85,5
SP-20545,US-2016-103646,2016-04-21,48.79,6
SP-20545,US-2016-128909,2016-10-09,19.14,7
SP-20545,US-2016-128909,2016-10-09,332.83,8
SP-20545,US-2017-101840,2017-02-06,46.24,9
SP-20545,US-2017-101840,2017-02-06,227.46,10
SP-20620,CA-2014-123127,2014-09-08,16.78,1
SP-20620,CA-2014-104738,2014-12-30,2.29,2
SP-20620,CA-2014-104738,2014-12-30,47.98,3
SP-20620,CA-2014-104738,2014-12-30,328.78,4
SP-20620,CA-2014-104738,2014-12-30,217.58,5
SP-20620,CA-2014-104738,2014-12-30,12.98,6
SP-20620,CA-2015-149636,2015-01-06,1.94,7
SP-20620,CA-2015-149636,2015-01-06,29.60,8
SP-20620,CA-2015-131597,2015-09-14,170.14,9
SP-20620,CA-2016-131289,2016-12-08,8.56,10
SP-20620,CA-2016-131289,2016-12-08,45.36,11
SP-20620,CA-2016-131289,2016-12-08,1421.66,12
SP-20620,US-2017-162208,2017-08-27,2.90,13
SP-20620,CA-2017-148929,2017-09-07,478.08,14
SP-20620,US-2017-118087,2017-09-09,1931.96,15
SP-20620,US-2017-118087,2017-09-09,258.70,16
SP-20620,US-2017-118087,2017-09-09,17.02,17
SP-20620,US-2017-118087,2017-09-09,4.67,18
SP-20620,US-2017-118087,2017-09-09,4.50,19
SP-20620,US-2017-118087,2017-09-09,3.04,20
SP-20620,US-2017-118087,2017-09-09,95.88,21
SP-20620,US-2017-118087,2017-09-09,141.37,22
SP-20620,CA-2017-112844,2017-11-13,154.95,23
SP-20620,CA-2017-112844,2017-11-13,43.60,24
SP-20650,CA-2014-155208,2014-04-16,39.07,1
SP-20650,CA-2014-110065,2014-08-05,15.96,2
SP-20650,CA-2014-110065,2014-08-05,135.99,3
SP-20650,US-2014-124625,2014-11-03,89.97,4
SP-20650,CA-2015-124919,2015-05-31,80.88,5
SP-20650,CA-2015-124919,2015-05-31,58.38,6
SP-20650,CA-2015-124919,2015-05-31,105.52,7
SP-20650,US-2016-140172,2016-03-08,207.14,8
SP-20650,US-2016-140172,2016-03-08,13.90,9
SP-20650,CA-2016-133802,2016-03-14,41.90,10
SP-20650,CA-2016-136770,2016-08-14,247.19,11
SP-20650,CA-2016-136770,2016-08-14,279.96,12
SP-20650,CA-2016-136770,2016-08-14,259.90,13
SP-20650,CA-2016-149349,2016-11-12,22.75,14
SP-20860,CA-2014-119466,2014-12-15,8.54,1
SP-20860,CA-2014-164259,2014-12-28,99.14,2
SP-20860,CA-2015-156923,2015-02-16,35.88,3
SP-20860,US-2015-126753,2015-08-16,31.18,4
SP-20860,US-2015-126753,2015-08-16,519.79,5
SP-20860,US-2015-126753,2015-08-16,10.27,6
SP-20860,US-2015-126753,2015-08-16,3.76,7
SP-20860,US-2015-126753,2015-08-16,10.37,8
SP-20860,US-2015-126753,2015-08-16,2.72,9
SP-20860,CA-2015-105158,2015-09-05,36.84,10
SP-20860,CA-2015-105158,2015-09-05,6.16,11
SP-20860,CA-2015-103870,2015-12-27,53.35,12
SP-20860,CA-2015-103870,2015-12-27,131.10,13
SP-20860,CA-2015-103870,2015-12-27,4.73,14
SP-20860,CA-2015-103870,2015-12-27,22.51,15
SP-20860,CA-2015-103870,2015-12-27,72.74,16
SP-20860,US-2016-163881,2016-11-24,559.92,17
SP-20860,US-2016-163881,2016-11-24,1684.75,18
SP-20860,US-2016-163881,2016-11-24,659.90,19
SP-20860,CA-2017-110478,2017-03-04,9.32,20
SP-20860,CA-2017-110478,2017-03-04,15.25,21
SP-20860,CA-2017-160017,2017-09-28,10.37,22
SP-20860,CA-2017-169362,2017-10-12,39.98,23
SP-20920,CA-2014-135090,2014-11-22,53.82,1
SP-20920,CA-2016-152800,2016-04-13,6.12,2
SP-20920,CA-2016-105291,2016-10-30,3.62,3
SP-20920,CA-2016-124590,2016-11-12,1474.80,4
SP-20920,CA-2016-124590,2016-11-12,110.10,5
SP-20920,CA-2016-124590,2016-11-12,16.75,6
SP-20920,CA-2016-124590,2016-11-12,1537.07,7
SP-20920,CA-2016-124590,2016-11-12,449.37,8
SP-20920,CA-2017-161172,2017-03-16,159.98,9
SP-20920,CA-2017-161172,2017-03-16,44.38,10
